date,website,brand,impressions,clicks,conversions,revenue
5/15/23,healthyfeet.com,On Cloud,2962,210,19,"$1,045"
5/15/23,healthyfeet.com,Nike,2523,226,22,$726
5/15/23,healthyfeet.com,Reebok,2051,142,8,$320
5/15/23,healthyfeet.com,New Balance,1670,102,6,$180
5/15/23,healthyfeet.com,Adidas,1568,123,9,$144
5/15/23,healthyfeet.com,Asics,1497,69,5,$80
5/15/23,healthyfeet.com,Altra,1481,107,8,$248
5/16/23,healthyfeet.com,Brooks,3990,384,40,"$1,320"
5/16/23,healthyfeet.com,Hoka,3867,340,20,"$1,140"
5/16/23,healthyfeet.com,Saucony,3339,197,21,$840
5/16/23,healthyfeet.com,On Cloud,3282,316,34,"$1,870"
5/16/23,healthyfeet.com,Nike,2282,194,20,$860
5/16/23,healthyfeet.com,Reebok,2211,127,9,$324
5/16/23,healthyfeet.com,New Balance,1935,174,10,$300
5/16/23,healthyfeet.com,Adidas,1598,114,11,$231
5/16/23,healthyfeet.com,Asics,1557,78,7,$126
5/16/23,healthyfeet.com,Altra,1482,117,9,$261
5/17/23,healthyfeet.com,Hoka,4974,557,47,"$3,196"
5/17/23,healthyfeet.com,Saucony,3943,229,25,"$1,050"
5/17/23,healthyfeet.com,Brooks,3350,318,29,"$1,044"
5/17/23,healthyfeet.com,On Cloud,3158,322,29,"$1,595"
5/17/23,healthyfeet.com,Reebok,2441,123,9,$252
5/17/23,healthyfeet.com,Nike,2440,142,14,$434
5/17/23,healthyfeet.com,Adidas,1778,155,12,$528
5/17/23,healthyfeet.com,New Balance,1558,88,5,$150
5/17/23,healthyfeet.com,Asics,1343,67,4,$124
5/17/23,healthyfeet.com,Altra,1305,58,5,$150
5/18/23,healthyfeet.com,Hoka,4455,497,42,"$2,226"
5/18/23,healthyfeet.com,Brooks,3733,420,48,"$1,776"
5/18/23,healthyfeet.com,Saucony,3603,321,31,"$1,364"
5/18/23,healthyfeet.com,On Cloud,3468,325,28,"$1,540"
5/18/23,healthyfeet.com,Reebok,2418,151,9,$243
5/18/23,healthyfeet.com,Nike,2330,131,14,$490
5/18/23,healthyfeet.com,New Balance,1723,117,8,$240
5/18/23,healthyfeet.com,Adidas,1659,114,8,$184
5/18/23,healthyfeet.com,Asics,1598,73,4,$120
5/18/23,healthyfeet.com,Altra,1488,79,7,$196
5/19/23,healthyfeet.com,Hoka,3881,404,29,"$1,624"
5/19/23,healthyfeet.com,On Cloud,3655,258,27,"$1,485"
5/19/23,healthyfeet.com,Brooks,3533,319,30,$630
5/19/23,healthyfeet.com,Saucony,3429,316,35,"$1,645"
5/19/23,healthyfeet.com,Nike,2277,134,14,$532
5/19/23,healthyfeet.com,Reebok,2151,149,10,$400
5/19/23,healthyfeet.com,New Balance,1842,163,11,$330
5/19/23,healthyfeet.com,Adidas,1706,86,7,$161
5/19/23,healthyfeet.com,Altra,1420,88,7,$182
5/19/23,healthyfeet.com,Asics,1226,86,5,$110
5/20/23,healthyfeet.com,Hoka,4564,395,36,"$2,628"
5/20/23,healthyfeet.com,Brooks,4211,369,39,"$1,482"
5/20/23,healthyfeet.com,Saucony,3913,309,33,"$1,419"
5/20/23,healthyfeet.com,On Cloud,3809,453,37,"$2,035"
5/20/23,healthyfeet.com,Nike,2586,163,18,$774
5/20/23,healthyfeet.com,Reebok,2296,127,9,$279
5/20/23,healthyfeet.com,Adidas,1820,121,8,$128
5/20/23,healthyfeet.com,New Balance,1688,86,5,$150
5/20/23,healthyfeet.com,Asics,1278,74,6,$186
5/20/23,healthyfeet.com,Altra,1247,63,5,$110
5/21/23,healthyfeet.com,Hoka,4719,455,25,"$1,200"
5/21/23,healthyfeet.com,On Cloud,4101,354,29,"$1,595"
5/21/23,healthyfeet.com,Saucony,3884,353,36,"$1,656"
5/21/23,healthyfeet.com,Brooks,3539,290,33,"$1,320"
5/21/23,healthyfeet.com,Nike,2570,163,16,$592
5/21/23,healthyfeet.com,Reebok,2353,134,9,$369
5/21/23,healthyfeet.com,Adidas,1918,116,9,$405
5/21/23,healthyfeet.com,New Balance,1703,89,6,$180
5/21/23,healthyfeet.com,Asics,1586,75,6,$204
5/21/23,healthyfeet.com,Altra,1341,78,7,$210
5/22/23,healthyfeet.com,Hoka,4608,532,34,"$1,972"
5/22/23,healthyfeet.com,Brooks,4205,356,36,"$1,152"
5/22/23,healthyfeet.com,On Cloud,3693,394,38,"$2,090"
5/22/23,healthyfeet.com,Saucony,3568,188,19,$836
5/22/23,healthyfeet.com,Nike,2322,121,12,$612
5/22/23,healthyfeet.com,Reebok,2120,89,6,$228
5/22/23,healthyfeet.com,Adidas,1918,121,9,$360
5/22/23,healthyfeet.com,New Balance,1676,87,5,$150
5/22/23,healthyfeet.com,Altra,1387,88,8,$176
5/22/23,healthyfeet.com,Asics,1260,83,6,$90
5/23/23,healthyfeet.com,Hoka,4798,488,25,"$1,675"
5/23/23,healthyfeet.com,Brooks,3973,393,48,"$1,200"
5/23/23,healthyfeet.com,Saucony,3146,280,28,"$1,120"
5/23/23,healthyfeet.com,On Cloud,3031,300,25,"$1,375"
5/23/23,healthyfeet.com,Nike,2394,181,19,$836
5/23/23,healthyfeet.com,Reebok,2124,123,9,$315
5/23/23,healthyfeet.com,New Balance,1869,134,10,$300
5/23/23,healthyfeet.com,Adidas,1512,105,7,$189
5/23/23,healthyfeet.com,Asics,1404,95,5,$75
5/23/23,healthyfeet.com,Altra,1339,58,6,$168
5/24/23,healthyfeet.com,Hoka,4962,531,30,"$1,440"
5/24/23,healthyfeet.com,On Cloud,4115,448,47,"$2,585"
5/24/23,healthyfeet.com,Brooks,3959,449,48,"$1,248"
5/24/23,healthyfeet.com,Saucony,3736,347,32,"$1,344"
5/24/23,healthyfeet.com,Nike,2600,232,24,"$1,152"
5/24/23,healthyfeet.com,Reebok,2230,141,10,$420
5/24/23,healthyfeet.com,Adidas,1779,97,9,$225
5/24/23,healthyfeet.com,New Balance,1715,137,10,$300
5/24/23,healthyfeet.com,Asics,1521,93,8,$264
5/24/23,healthyfeet.com,Altra,1264,99,8,$240
5/25/23,healthyfeet.com,Hoka,5129,491,41,"$2,050"
5/25/23,healthyfeet.com,Brooks,4188,393,40,"$1,560"
5/25/23,healthyfeet.com,Saucony,3488,300,32,"$1,344"
5/25/23,healthyfeet.com,On Cloud,3387,290,28,"$1,540"
5/25/23,healthyfeet.com,Nike,2533,143,16,$512
5/25/23,healthyfeet.com,Reebok,2114,101,8,$392
5/25/23,healthyfeet.com,New Balance,1896,124,8,$240
5/25/23,healthyfeet.com,Adidas,1778,123,11,$198
5/25/23,healthyfeet.com,Altra,1376,62,5,$150
5/25/23,healthyfeet.com,Asics,1355,76,6,$210
5/26/23,healthyfeet.com,Hoka,5234,597,42,"$2,310"
5/26/23,healthyfeet.com,On Cloud,3970,432,32,"$1,760"
5/26/23,healthyfeet.com,Brooks,3961,398,48,"$1,872"
5/26/23,healthyfeet.com,Saucony,3201,284,29,"$1,160"
5/26/23,healthyfeet.com,Reebok,2352,163,10,$360
5/26/23,healthyfeet.com,Nike,2085,139,13,$650
5/26/23,healthyfeet.com,New Balance,1799,125,7,$210
5/26/23,healthyfeet.com,Adidas,1520,127,10,$250
5/26/23,healthyfeet.com,Altra,1429,69,6,$156
5/26/23,healthyfeet.com,Asics,1267,78,7,$175
5/27/23,healthyfeet.com,Brooks,4103,346,33,$660
5/27/23,healthyfeet.com,Hoka,4073,358,28,"$1,988"
5/27/23,healthyfeet.com,Saucony,3130,234,25,"$1,050"
5/27/23,healthyfeet.com,On Cloud,3079,237,20,"$1,100"
5/27/23,healthyfeet.com,Nike,2436,211,22,"$1,012"
5/27/23,healthyfeet.com,Reebok,2212,123,8,$224
5/27/23,healthyfeet.com,New Balance,1880,108,7,$210
5/27/23,healthyfeet.com,Adidas,1647,117,8,$336
5/27/23,healthyfeet.com,Altra,1458,99,8,$168
5/27/23,healthyfeet.com,Asics,1287,68,4,$88
5/28/23,healthyfeet.com,Hoka,4359,456,29,"$1,827"
5/28/23,healthyfeet.com,Brooks,4260,502,46,$920
5/28/23,healthyfeet.com,Saucony,3950,335,35,"$1,470"
5/28/23,healthyfeet.com,On Cloud,3626,315,33,"$1,815"
5/28/23,healthyfeet.com,Nike,2421,151,16,$672
5/28/23,healthyfeet.com,Reebok,2396,128,9,$243
5/28/23,healthyfeet.com,Adidas,1576,136,12,$336
5/28/23,healthyfeet.com,New Balance,1559,133,9,$270
5/28/23,healthyfeet.com,Asics,1307,59,4,$116
5/28/23,healthyfeet.com,Altra,1204,89,8,$224
5/29/23,healthyfeet.com,Hoka,4081,420,37,"$1,702"
5/29/23,healthyfeet.com,Saucony,3454,255,24,"$1,152"
5/29/23,healthyfeet.com,On Cloud,3443,256,26,"$1,430"
5/29/23,healthyfeet.com,Brooks,3250,308,34,"$1,258"
5/29/23,healthyfeet.com,Reebok,2119,120,7,$231
5/29/23,healthyfeet.com,Nike,1981,123,14,$462
5/29/23,healthyfeet.com,Adidas,1947,138,9,$360
5/29/23,healthyfeet.com,New Balance,1940,118,8,$240
5/29/23,healthyfeet.com,Asics,1332,68,5,$80
5/29/23,healthyfeet.com,Altra,1227,54,5,$165
5/30/23,healthyfeet.com,Hoka,4451,527,28,"$1,904"
5/30/23,healthyfeet.com,Brooks,3913,367,34,$952
5/30/23,healthyfeet.com,Saucony,3806,297,29,"$1,218"
5/30/23,healthyfeet.com,On Cloud,3367,278,28,"$1,540"
5/30/23,healthyfeet.com,Reebok,2242,148,12,$396
5/30/23,healthyfeet.com,Nike,2015,137,14,$602
5/30/23,healthyfeet.com,Adidas,1707,125,11,$407
5/30/23,healthyfeet.com,New Balance,1699,129,10,$300
5/30/23,healthyfeet.com,Asics,1384,75,6,$168
5/30/23,healthyfeet.com,Altra,1305,58,5,$150
5/31/23,healthyfeet.com,Hoka,4212,414,29,"$1,972"
5/31/23,healthyfeet.com,On Cloud,4164,297,30,"$1,650"
5/31/23,healthyfeet.com,Brooks,3535,308,30,$630
5/31/23,healthyfeet.com,Saucony,3304,234,23,"$1,012"
5/31/23,healthyfeet.com,Reebok,2307,135,8,$280
5/31/23,healthyfeet.com,Nike,1882,156,15,$900
5/31/23,healthyfeet.com,New Balance,1837,141,12,$360
5/31/23,healthyfeet.com,Adidas,1737,106,7,$175
5/31/23,healthyfeet.com,Altra,1469,97,8,$192
5/31/23,healthyfeet.com,Asics,1243,63,4,$136
6/1/23,healthyfeet.com,Hoka,4561,475,36,"$2,628"
6/1/23,healthyfeet.com,Brooks,4278,498,59,"$1,298"
6/1/23,healthyfeet.com,Saucony,3987,337,36,"$1,692"
6/1/23,healthyfeet.com,On Cloud,3018,298,29,"$1,595"
6/1/23,healthyfeet.com,Reebok,2168,125,7,$322
6/1/23,healthyfeet.com,Nike,1875,124,12,$540
6/1/23,healthyfeet.com,New Balance,1840,104,6,$180
6/1/23,healthyfeet.com,Adidas,1777,96,8,$216
6/1/23,healthyfeet.com,Asics,1478,92,8,$208
6/1/23,healthyfeet.com,Altra,1228,58,5,$100
6/2/23,healthyfeet.com,Hoka,4372,464,37,"$2,738"
6/2/23,healthyfeet.com,Brooks,4066,349,36,$900
6/2/23,healthyfeet.com,On Cloud,3975,390,35,"$1,925"
6/2/23,healthyfeet.com,Saucony,3285,296,33,"$1,518"
6/2/23,healthyfeet.com,Nike,2554,210,21,$903
6/2/23,healthyfeet.com,Reebok,2338,136,10,$380
6/2/23,healthyfeet.com,New Balance,1858,99,7,$210
6/2/23,healthyfeet.com,Adidas,1812,112,11,$396
6/2/23,healthyfeet.com,Asics,1480,102,7,$154
6/2/23,healthyfeet.com,Altra,1438,72,7,$217
6/3/23,healthyfeet.com,On Cloud,4467,362,31,"$1,705"
6/3/23,healthyfeet.com,Hoka,4293,501,39,"$2,184"
6/3/23,healthyfeet.com,Brooks,4102,463,52,"$1,768"
6/3/23,healthyfeet.com,Saucony,3251,179,20,$960
6/3/23,healthyfeet.com,Reebok,2226,95,6,$234
6/3/23,healthyfeet.com,Nike,1789,134,14,$728
6/3/23,healthyfeet.com,New Balance,1777,102,8,$240
6/3/23,healthyfeet.com,Adidas,1766,143,12,$192
6/3/23,healthyfeet.com,Asics,1431,82,5,$140
6/3/23,healthyfeet.com,Altra,1331,56,5,$130
6/4/23,healthyfeet.com,Hoka,5296,437,37,"$2,368"
6/4/23,healthyfeet.com,Saucony,4044,236,22,"$1,056"
6/4/23,healthyfeet.com,Brooks,3853,433,40,"$1,280"
6/4/23,healthyfeet.com,On Cloud,3316,309,30,"$1,650"
6/4/23,healthyfeet.com,Reebok,2328,97,8,$224
6/4/23,healthyfeet.com,Adidas,1974,173,12,$228
6/4/23,healthyfeet.com,Nike,1959,171,17,$629
6/4/23,healthyfeet.com,New Balance,1641,133,11,$330
6/4/23,healthyfeet.com,Asics,1597,71,5,$175
6/4/23,healthyfeet.com,Altra,1412,109,8,$232
6/5/23,healthyfeet.com,Hoka,4259,389,32,"$1,824"
6/5/23,healthyfeet.com,Brooks,4157,375,35,"$1,155"
6/5/23,healthyfeet.com,Saucony,3765,259,24,"$1,200"
6/5/23,healthyfeet.com,On Cloud,2967,269,21,"$1,155"
6/5/23,healthyfeet.com,Nike,2057,150,15,$840
6/5/23,healthyfeet.com,Reebok,2051,130,11,$484
6/5/23,healthyfeet.com,New Balance,1784,118,8,$240
6/5/23,healthyfeet.com,Adidas,1544,78,6,$162
6/5/23,healthyfeet.com,Altra,1321,72,7,$154
6/5/23,healthyfeet.com,Asics,1222,67,5,$90
6/6/23,healthyfeet.com,Hoka,5355,513,46,"$3,358"
6/6/23,healthyfeet.com,On Cloud,3804,383,42,"$2,310"
6/6/23,healthyfeet.com,Saucony,3680,223,22,$946
6/6/23,healthyfeet.com,Brooks,3306,311,32,$896
6/6/23,healthyfeet.com,Reebok,2192,98,6,$210
6/6/23,healthyfeet.com,Nike,1918,158,16,$576
6/6/23,healthyfeet.com,New Balance,1761,138,10,$300
6/6/23,healthyfeet.com,Adidas,1660,130,9,$306
6/6/23,healthyfeet.com,Asics,1457,90,5,$105
6/6/23,healthyfeet.com,Altra,1314,60,5,$125
6/7/23,healthyfeet.com,Brooks,4212,443,53,"$1,166"
6/7/23,healthyfeet.com,Hoka,3985,430,31,"$1,612"
6/7/23,healthyfeet.com,Saucony,3878,227,24,"$1,104"
6/7/23,healthyfeet.com,On Cloud,3440,266,22,"$1,210"
6/7/23,healthyfeet.com,Reebok,2375,122,8,$320
6/7/23,healthyfeet.com,Nike,2362,153,17,$986
6/7/23,healthyfeet.com,New Balance,1899,105,6,$180
6/7/23,healthyfeet.com,Adidas,1594,93,8,$352
6/7/23,healthyfeet.com,Altra,1383,90,8,$192
6/7/23,healthyfeet.com,Asics,1358,79,6,$180
6/8/23,healthyfeet.com,Hoka,4816,532,28,"$1,932"
6/8/23,healthyfeet.com,Brooks,4074,466,52,"$1,976"
6/8/23,healthyfeet.com,Saucony,3926,353,39,"$1,560"
6/8/23,healthyfeet.com,On Cloud,3552,407,35,"$1,925"
6/8/23,healthyfeet.com,Nike,2393,177,18,$972
6/8/23,healthyfeet.com,Reebok,2188,101,6,$174
6/8/23,healthyfeet.com,New Balance,1961,157,10,$300
6/8/23,healthyfeet.com,Adidas,1952,141,9,$225
6/8/23,healthyfeet.com,Asics,1421,78,5,$175
6/8/23,healthyfeet.com,Altra,1305,58,5,$125
6/9/23,healthyfeet.com,Hoka,5361,443,34,"$1,564"
6/9/23,healthyfeet.com,Brooks,3892,403,47,"$1,645"
6/9/23,healthyfeet.com,On Cloud,3659,388,36,"$1,980"
6/9/23,healthyfeet.com,Saucony,3402,262,26,"$1,248"
6/9/23,healthyfeet.com,Nike,2111,164,17,$867
6/9/23,healthyfeet.com,Reebok,2015,131,8,$400
6/9/23,healthyfeet.com,Adidas,1847,165,11,$231
6/9/23,healthyfeet.com,New Balance,1635,86,5,$150
6/9/23,healthyfeet.com,Altra,1420,91,8,$272
6/9/23,healthyfeet.com,Asics,1284,88,6,$180
6/10/23,healthyfeet.com,Hoka,5077,577,42,"$3,024"
6/10/23,healthyfeet.com,Brooks,4503,531,61,"$1,586"
6/10/23,healthyfeet.com,On Cloud,3860,286,23,"$1,265"
6/10/23,healthyfeet.com,Saucony,3422,323,33,"$1,617"
6/10/23,healthyfeet.com,Nike,2423,156,18,$900
6/10/23,healthyfeet.com,Reebok,2423,131,9,$333
6/10/23,healthyfeet.com,Adidas,1945,115,9,$306
6/10/23,healthyfeet.com,New Balance,1669,130,10,$300
6/10/23,healthyfeet.com,Asics,1524,80,5,$155
6/10/23,healthyfeet.com,Altra,1396,88,7,$210
6/11/23,healthyfeet.com,Hoka,5301,425,26,"$1,872"
6/11/23,healthyfeet.com,On Cloud,4064,421,32,"$1,760"
6/11/23,healthyfeet.com,Brooks,3831,445,50,"$1,200"
6/11/23,healthyfeet.com,Saucony,3293,186,21,$903
6/11/23,healthyfeet.com,Reebok,2263,115,8,$280
6/11/23,healthyfeet.com,Nike,2013,146,14,$672
6/11/23,healthyfeet.com,New Balance,1942,155,12,$360
6/11/23,healthyfeet.com,Adidas,1656,132,11,$341
6/11/23,healthyfeet.com,Asics,1328,90,5,$105
6/11/23,healthyfeet.com,Altra,1300,98,7,$203
6/12/23,healthyfeet.com,Hoka,5256,525,42,"$2,940"
6/12/23,healthyfeet.com,Saucony,3879,344,32,"$1,504"
6/12/23,healthyfeet.com,Brooks,3522,384,43,"$1,290"
6/12/23,healthyfeet.com,On Cloud,3258,369,41,"$2,255"
6/12/23,healthyfeet.com,Nike,2600,137,16,$544
6/12/23,healthyfeet.com,Reebok,2253,117,8,$232
6/12/23,healthyfeet.com,New Balance,1854,155,10,$300
6/12/23,healthyfeet.com,Adidas,1575,134,11,$429
6/12/23,healthyfeet.com,Altra,1485,115,9,$279
6/12/23,healthyfeet.com,Asics,1381,80,5,$155
6/13/23,healthyfeet.com,Hoka,4749,450,40,"$2,080"
6/13/23,healthyfeet.com,Saucony,3777,201,22,$968
6/13/23,healthyfeet.com,On Cloud,3769,451,38,"$2,090"
6/13/23,healthyfeet.com,Brooks,3727,392,44,"$1,188"
6/13/23,healthyfeet.com,Reebok,2258,108,8,$296
6/13/23,healthyfeet.com,Adidas,1989,178,15,$525
6/13/23,healthyfeet.com,New Balance,1914,168,12,$360
6/13/23,healthyfeet.com,Nike,1790,92,9,$414
6/13/23,healthyfeet.com,Asics,1552,72,4,$140
6/13/23,healthyfeet.com,Altra,1390,100,8,$224
6/14/23,healthyfeet.com,Hoka,5103,509,33,"$2,013"
6/14/23,healthyfeet.com,Brooks,3764,350,40,"$1,280"
6/14/23,healthyfeet.com,On Cloud,3508,249,22,"$1,210"
6/14/23,healthyfeet.com,Saucony,3439,283,32,"$1,472"
6/14/23,healthyfeet.com,Nike,2504,148,15,$735
6/14/23,healthyfeet.com,Reebok,2079,143,8,$280
6/14/23,healthyfeet.com,Adidas,1615,142,12,$420
6/14/23,healthyfeet.com,New Balance,1510,82,5,$150
6/14/23,healthyfeet.com,Altra,1486,110,10,$330
6/14/23,healthyfeet.com,Asics,1336,92,6,$198
6/15/23,healthyfeet.com,Hoka,5181,425,29,"$1,450"
6/15/23,healthyfeet.com,On Cloud,4242,427,41,"$2,255"
6/15/23,healthyfeet.com,Brooks,4242,409,45,"$1,215"
6/15/23,healthyfeet.com,Saucony,3280,321,34,"$1,394"
6/15/23,healthyfeet.com,Reebok,2367,156,10,$320
6/15/23,healthyfeet.com,Nike,2004,133,14,$602
6/15/23,healthyfeet.com,Adidas,1628,146,11,$264
6/15/23,healthyfeet.com,New Balance,1594,121,7,$210
6/15/23,healthyfeet.com,Asics,1228,72,6,$192
6/15/23,healthyfeet.com,Altra,1211,79,6,$168
6/16/23,healthyfeet.com,Hoka,4176,346,31,"$1,829"
6/16/23,healthyfeet.com,On Cloud,3705,431,42,"$2,310"
6/16/23,healthyfeet.com,Brooks,3452,277,27,$810
6/16/23,healthyfeet.com,Saucony,3420,273,27,"$1,242"
6/16/23,healthyfeet.com,Reebok,2327,123,9,$279
6/16/23,healthyfeet.com,Nike,2210,149,14,$448
6/16/23,healthyfeet.com,New Balance,1826,144,8,$240
6/16/23,healthyfeet.com,Adidas,1587,130,10,$240
6/16/23,healthyfeet.com,Asics,1497,94,8,$168
6/16/23,healthyfeet.com,Altra,1266,74,6,$198
6/17/23,healthyfeet.com,Hoka,4367,496,40,"$2,240"
6/17/23,healthyfeet.com,Brooks,3896,313,34,"$1,122"
6/17/23,healthyfeet.com,Saucony,3361,205,20,$960
6/17/23,healthyfeet.com,On Cloud,3154,372,36,"$1,980"
6/17/23,healthyfeet.com,Reebok,2397,138,8,$264
6/17/23,healthyfeet.com,Nike,1993,147,15,$900
6/17/23,healthyfeet.com,New Balance,1641,132,8,$240
6/17/23,healthyfeet.com,Adidas,1578,122,8,$192
6/17/23,healthyfeet.com,Altra,1411,90,8,$192
6/17/23,healthyfeet.com,Asics,1339,87,6,$102
6/18/23,healthyfeet.com,Hoka,4581,368,27,"$1,566"
6/18/23,healthyfeet.com,Saucony,4100,281,27,"$1,080"
6/18/23,healthyfeet.com,On Cloud,4056,415,36,"$1,980"
6/18/23,healthyfeet.com,Brooks,3982,422,42,"$1,260"
6/18/23,healthyfeet.com,Nike,2288,149,16,$640
6/18/23,healthyfeet.com,Reebok,2085,144,8,$264
6/18/23,healthyfeet.com,Adidas,1948,125,11,$385
6/18/23,healthyfeet.com,New Balance,1941,172,13,$390
6/18/23,healthyfeet.com,Asics,1334,56,3,$48
6/18/23,healthyfeet.com,Altra,1239,56,5,$160
6/19/23,healthyfeet.com,Hoka,4636,528,45,"$3,195"
6/19/23,healthyfeet.com,Saucony,3930,315,33,"$1,320"
6/19/23,healthyfeet.com,Brooks,3331,309,35,"$1,295"
6/19/23,healthyfeet.com,On Cloud,3160,315,23,"$1,265"
6/19/23,healthyfeet.com,Reebok,2478,143,9,$324
6/19/23,healthyfeet.com,Nike,2177,164,18,$648
6/19/23,healthyfeet.com,Adidas,1764,112,10,$190
6/19/23,healthyfeet.com,New Balance,1593,136,10,$300
6/19/23,healthyfeet.com,Altra,1466,82,7,$182
6/19/23,healthyfeet.com,Asics,1398,91,5,$130
6/20/23,healthyfeet.com,Hoka,4553,408,34,"$2,414"
6/20/23,healthyfeet.com,Brooks,4334,373,40,"$1,480"
6/20/23,healthyfeet.com,Saucony,4131,300,28,"$1,204"
6/20/23,healthyfeet.com,On Cloud,4007,340,30,"$1,650"
6/20/23,healthyfeet.com,Reebok,2303,127,7,$196
6/20/23,healthyfeet.com,Nike,1901,127,12,$504
6/20/23,healthyfeet.com,New Balance,1863,114,8,$240
6/20/23,healthyfeet.com,Adidas,1744,155,12,$468
6/20/23,healthyfeet.com,Asics,1556,105,7,$245
6/20/23,healthyfeet.com,Altra,1363,107,9,$216
6/21/23,healthyfeet.com,Hoka,5115,475,39,"$2,106"
6/21/23,healthyfeet.com,Brooks,3908,350,39,$780
6/21/23,healthyfeet.com,On Cloud,3683,441,34,"$1,870"
6/21/23,healthyfeet.com,Saucony,3273,284,29,"$1,363"
6/21/23,healthyfeet.com,Reebok,2310,98,8,$304
6/21/23,healthyfeet.com,Nike,2131,191,20,$720
6/21/23,healthyfeet.com,Adidas,1989,156,10,$230
6/21/23,healthyfeet.com,New Balance,1889,147,10,$300
6/21/23,healthyfeet.com,Asics,1250,78,5,$105
6/21/23,healthyfeet.com,Altra,1209,60,5,$130
6/22/23,healthyfeet.com,Brooks,4312,470,54,"$1,836"
6/22/23,healthyfeet.com,Hoka,4040,469,37,"$1,850"
6/22/23,healthyfeet.com,Saucony,3878,328,36,"$1,548"
6/22/23,healthyfeet.com,On Cloud,3783,294,24,"$1,320"
6/22/23,healthyfeet.com,Reebok,2468,120,8,$384
6/22/23,healthyfeet.com,New Balance,1929,145,8,$240
6/22/23,healthyfeet.com,Adidas,1819,144,11,$495
6/22/23,healthyfeet.com,Nike,1814,155,17,$935
6/22/23,healthyfeet.com,Altra,1473,74,6,$186
6/22/23,healthyfeet.com,Asics,1443,87,7,$182
6/23/23,healthyfeet.com,Hoka,4957,589,45,"$2,520"
6/23/23,healthyfeet.com,Saucony,3803,305,29,"$1,421"
6/23/23,healthyfeet.com,Brooks,3801,362,39,"$1,404"
6/23/23,healthyfeet.com,On Cloud,3316,386,31,"$1,705"
6/23/23,healthyfeet.com,Reebok,2121,91,6,$156
6/23/23,healthyfeet.com,Nike,1917,137,15,$450
6/23/23,healthyfeet.com,Adidas,1830,104,9,$369
6/23/23,healthyfeet.com,New Balance,1767,119,7,$210
6/23/23,healthyfeet.com,Altra,1459,101,9,$207
6/23/23,healthyfeet.com,Asics,1289,72,6,$126
6/24/23,healthyfeet.com,Hoka,4808,576,50,"$3,150"
6/24/23,healthyfeet.com,On Cloud,4288,421,33,"$1,815"
6/24/23,healthyfeet.com,Brooks,4118,459,50,"$1,600"
6/24/23,healthyfeet.com,Saucony,3588,324,35,"$1,680"
6/24/23,healthyfeet.com,Nike,2242,148,14,$630
6/24/23,healthyfeet.com,Reebok,2093,92,7,$287
6/24/23,healthyfeet.com,Adidas,1868,149,13,$273
6/24/23,healthyfeet.com,New Balance,1842,98,8,$240
6/24/23,healthyfeet.com,Altra,1454,63,5,$155
6/24/23,healthyfeet.com,Asics,1424,64,5,$125
6/25/23,healthyfeet.com,Hoka,4474,518,33,"$2,442"
6/25/23,healthyfeet.com,Brooks,4277,408,47,"$1,598"
6/25/23,healthyfeet.com,Saucony,4142,389,37,"$1,628"
6/25/23,healthyfeet.com,On Cloud,3107,357,36,"$1,980"
6/25/23,healthyfeet.com,Reebok,2240,103,8,$368
6/25/23,healthyfeet.com,Nike,2070,123,13,$416
6/25/23,healthyfeet.com,New Balance,1988,141,11,$330
6/25/23,healthyfeet.com,Adidas,1839,112,8,$312
6/25/23,healthyfeet.com,Altra,1461,102,10,$330
6/25/23,healthyfeet.com,Asics,1434,99,7,$231
6/26/23,healthyfeet.com,On Cloud,4108,413,41,"$2,255"
6/26/23,healthyfeet.com,Hoka,4095,357,25,"$1,525"
6/26/23,healthyfeet.com,Saucony,3492,206,23,"$1,035"
6/26/23,healthyfeet.com,Brooks,3440,297,33,"$1,320"
6/26/23,healthyfeet.com,Reebok,2088,102,8,$208
6/26/23,healthyfeet.com,Nike,1890,152,15,$735
6/26/23,healthyfeet.com,New Balance,1798,110,9,$270
6/26/23,healthyfeet.com,Adidas,1750,88,6,$102
6/26/23,healthyfeet.com,Asics,1254,53,4,$92
6/26/23,healthyfeet.com,Altra,1207,90,7,$147
6/27/23,healthyfeet.com,Hoka,5027,582,46,"$3,312"
6/27/23,healthyfeet.com,Saucony,3996,257,26,"$1,170"
6/27/23,healthyfeet.com,On Cloud,3983,396,40,"$2,200"
6/27/23,healthyfeet.com,Brooks,3875,341,36,$720
6/27/23,healthyfeet.com,Nike,2588,208,22,"$1,144"
6/27/23,healthyfeet.com,Reebok,2207,116,9,$387
6/27/23,healthyfeet.com,Adidas,1790,142,10,$270
6/27/23,healthyfeet.com,New Balance,1695,134,8,$240
6/27/23,healthyfeet.com,Asics,1462,63,5,$170
6/27/23,healthyfeet.com,Altra,1364,103,9,$243
6/28/23,healthyfeet.com,Hoka,5354,551,39,"$2,223"
6/28/23,healthyfeet.com,Brooks,4233,364,44,"$1,056"
6/28/23,healthyfeet.com,Saucony,3579,214,24,$984
6/28/23,healthyfeet.com,On Cloud,3433,387,37,"$2,035"
6/28/23,healthyfeet.com,Reebok,2223,150,9,$414
6/28/23,healthyfeet.com,Nike,2187,114,13,$572
6/28/23,healthyfeet.com,New Balance,1633,147,10,$300
6/28/23,healthyfeet.com,Adidas,1632,146,11,$308
6/28/23,healthyfeet.com,Altra,1464,61,6,$144
6/28/23,healthyfeet.com,Asics,1221,69,5,$110
